AgeGroup,Speed,StepLength,pinf,psup
0.0,1.6306060606060604,0.7620782082044809,0.7575542273395321,0.7678249166567563
0.0,1.6445454545454545,0.7663817158194148,0.7617764835914774,0.7722169699147027
0.0,1.6584848484848487,0.7706852234343485,0.7659987398434227,0.776609023172649
0.0,1.6724242424242424,0.7749887310492819,0.7702209960953679,0.7810010764305952
0.0,1.6863636363636365,0.7792922386642157,0.774443252347313,0.7854149929014197
0.0,1.7003030303030302,0.7835957462791492,0.7786655085992583,0.7898357292502711
0.0,1.7142424242424243,0.787899253894083,0.7828877648512035,0.7942564655991228
0.0,1.728181818181818,0.7922027615090166,0.7871100211031488,0.7986772019479741
0.0,1.7421212121212122,0.7965062691239503,0.7913322773550939,0.8030979382968257
0.0,1.7560606060606059,0.800809776738884,0.7955468371659515,0.8075186746456772
0.0,1.77,0.8051132843538177,0.7997575552644595,0.8119394109945287
1.0,0.42,0.3573150297500087,0.3515235696596219,0.36182220824392414
1.0,0.43272727272727274,0.36124431931146994,0.35552609540220675,0.36566333702685705
1.0,0.44545454545454544,0.3651736088729312,0.35952862114479156,0.36950446580978996
1.0,0.4581818181818182,0.3691028984343923,0.36353114688737637,0.3733455945927229
1.0,0.4709090909090909,0.3730321879958535,0.3675336726299612,0.3771867233756558
1.0,0.48363636363636364,0.37696147755731474,0.371536198372546,0.3810278521585887
1.0,0.49636363636363634,0.38089076711877595,0.3755387241151308,0.3848689809415216
1.0,0.509090909090909,0.3848200566802371,0.3795412498577156,0.3887106035133236
1.0,0.5218181818181818,0.38874934624169816,0.3835437756003004,0.3925535877554256
1.0,0.5345454545454545,0.3926786358031595,0.38754630134288526,0.39639657199752754
1.0,0.5472727272727272,0.39660792536462064,0.39154882708547006,0.40026322722999974
1.0,0.56,0.40053721492608185,0.39555135282805487,0.404151122714657
1.0,0.5727272727272728,0.40446650448754295,0.3995538785706397,0.40804725973897216
1.0,0.5854545454545454,0.40839579404900433,0.4035564043132245,0.41194409320641934
1.0,0.5981818181818181,0.4123250836104655,0.4075589300558093,0.4158409266738665
1.0,0.6109090909090908,0.4162543731719265,0.4115614557983941,0.4197377601413137
1.0,0.6236363636363637,0.42018366273338786,0.41556398154097896,0.4236403647403422
1.0,0.6363636363636364,0.424112952294849,0.4195665072835637,0.4275438101614203
1.0,0.649090909090909,0.42804224185631023,0.42356903302614857,0.4314539898945965
1.0,0.6618181818181819,0.4319715314177713,0.4275715587687334,0.43537111854536514
1.0,0.6745454545454546,0.4359008209792325,0.4315740845113182,0.43928824719613374
1.0,0.6872727272727273,0.4398301105406938,0.435576610253903,0.4431715284896279
1.0,0.7,0.4437594001021549,0.4395791359964878,0.44705230251194494
1.0,0.7127272727272727,0.44768868966361625,0.4435816617390726,0.4509364087867147
1.0,0.7254545454545455,0.4516179792250772,0.4475841874816574,0.45482471404986496
1.0,0.7381818181818182,0.4555472687865385,0.45158671322424226,0.45871301931301517
1.0,0.750909090909091,0.45947655834799983,0.45558923896682707,0.46260132457616543
1.0,0.7636363636363637,0.46340584790946093,0.4595917647094119,0.46648962983931563
1.0,0.7763636363636364,0.467335137470922,0.46362419944481564,0.47037793510246584
1.0,0.7890909090909091,0.47126442703238325,0.4676644579965788,0.4742687968494316
1.0,0.8018181818181818,0.47519371659384446,0.47170142583433716,0.4781881628714409
1.0,0.8145454545454545,0.4791230061553056,0.47570433897563147,0.4821075288934502
1.0,0.8272727272727273,0.48305229571676683,0.4796824075017515,0.4860297230248776
1.0,0.8400000000000001,0.4869815852782281,0.48360979550091887,0.4899703583693478
1.0,0.8527272727272728,0.49091087483968926,0.4875620963216621,0.4939112992327417
1.0,0.8654545454545455,0.4948401644011505,0.4915384664962098,0.49785224009613566
1.0,0.8781818181818182,0.4987694539626115,0.49551253994839395,0.5018073063335271
1.0,0.8909090909090909,0.5026987435240727,0.49948661340057804,0.5057795865492818
1.0,0.9036363636363636,0.5066280330855341,0.5034606868527621,0.5097518667650366
1.0,0.9163636363636364,0.5105573226469953,0.5074347603049463,0.5136726237307612
1.0,0.9290909090909092,0.5144866122084565,0.5113749398584339,0.5175923864898324
1.0,0.9418181818181819,0.5184159017699176,0.5152972022313991,0.5215121492489038
1.0,0.9545454545454546,0.5223451913313788,0.5192194646043644,0.5254388261398932
